venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
"Radboud University, Nijmegen","Radboud University, Nijmegen",NA,51.82151725,5.8634209493904415,"October 29 - 29, 2024",10:45 - 15:15 CET,2024-10-28T23:00:00Z,2024-10-28T23:00:00Z,"Leon Oostrum, Sander van Rijn",Johan Hidding,ds,ds-git,Collaborative version control with Git and GitHub,2024-10-29-ds-git-Radboud,NA
